,training_type,network,optimizer,proposal,base_dist,step,val_log_likelihood_self_normalized_mean,val_log_likelihood_self_normalized_mean,val_log_likelihood_self_normalized_mean,val_log_likelihood_self_normalized_mean,val_log_likelihood_self_normalized_mean,val_log_likelihood_importance_mean,val_log_likelihood_importance_mean,val_log_likelihood_importance_mean,val_log_likelihood_importance_mean,val_log_likelihood_importance_mean
,,,,,,,mean,std,count,min,max,mean,std,count,min,max
684,nce_16,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,17214,-441780.53125,,1,-441780.53125,-441780.53125,-3.080104351043701,,1,-3.080104351043701,-3.080104351043701
685,nce_16,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,17527,-402.14349365234375,,1,-402.14349365234375,-402.14349365234375,-2.822521209716797,,1,-2.822521209716797,-2.822521209716797
686,nce_16,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,17840,-136930.1875,,1,-136930.1875,-136930.1875,-2.87880539894104,,1,-2.87880539894104,-2.87880539894104
687,nce_16,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,18153,-754762.4375,,1,-754762.4375,-754762.4375,-2.756798267364502,,1,-2.756798267364502,-2.756798267364502
688,nce_16,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,18466,-293486.28125,,1,-293486.28125,-293486.28125,-2.7143266201019287,,1,-2.7143266201019287,-2.7143266201019287
689,nce_16,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,18779,-2141949.25,,1,-2141949.25,-2141949.25,-2.945237398147583,,1,-2.945237398147583,-2.945237398147583
690,nce_16,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,19092,-1050089.75,,1,-1050089.75,-1050089.75,-2.691506862640381,,1,-2.691506862640381,-2.691506862640381
691,nce_16,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,19405,-11886637.0,,1,-11886637.0,-11886637.0,-2.7553911209106445,,1,-2.7553911209106445,-2.7553911209106445
692,nce_16,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,19718,-17736844.0,,1,-17736844.0,-17736844.0,-2.662044048309326,,1,-2.662044048309326,-2.662044048309326
693,nce_16,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,20031,-2513142.75,,1,-2513142.75,-2513142.75,-2.7805962562561035,,1,-2.7805962562561035,-2.7805962562561035
694,nce_16,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,20344,-3152230.75,,1,-3152230.75,-3152230.75,-2.8611652851104736,,1,-2.8611652851104736,-2.8611652851104736
695,nce_16,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,20657,-2447804.5,,1,-2447804.5,-2447804.5,-2.6625306606292725,,1,-2.6625306606292725,-2.6625306606292725
696,nce_16,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,20970,-47267216.0,,1,-47267216.0,-47267216.0,-2.8099472522735596,,1,-2.8099472522735596,-2.8099472522735596
697,nce_16,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,21283,-149078352.0,,1,-149078352.0,-149078352.0,-2.677683115005493,,1,-2.677683115005493,-2.677683115005493
698,nce_16,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,21596,-9350430.0,,1,-9350430.0,-9350430.0,-2.8100688457489014,,1,-2.8100688457489014,-2.8100688457489014
699,nce_16,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,21909,-16885028.0,,1,-16885028.0,-16885028.0,-2.6729063987731934,,1,-2.6729063987731934,-2.6729063987731934
700,nce_16,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,22222,-713204.0,,1,-713204.0,-713204.0,-2.802137613296509,,1,-2.802137613296509,-2.802137613296509
701,nce_16,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,22535,-39497612.0,,1,-39497612.0,-39497612.0,-2.786299467086792,,1,-2.786299467086792,-2.786299467086792
702,nce_16,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,22848,-373688480.0,,1,-373688480.0,-373688480.0,-2.8566055297851562,,1,-2.8566055297851562,-2.8566055297851562
703,nce_16,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,23161,-61721276.0,,1,-61721276.0,-61721276.0,-2.9357285499572754,,1,-2.9357285499572754,-2.9357285499572754
704,nce_16,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,23474,-6860656.0,,1,-6860656.0,-6860656.0,-2.652273654937744,,1,-2.652273654937744,-2.652273654937744
705,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,312,-95399863910400.0,,1,-95399863910400.0,-95399863910400.0,-4.126319885253906,,1,-4.126319885253906,-4.126319885253906
706,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,625,-2927992832.0,,1,-2927992832.0,-2927992832.0,-3.571894407272339,,1,-3.571894407272339,-3.571894407272339
707,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,938,-131.5662384033203,,1,-131.5662384033203,-131.5662384033203,-3.661370038986206,,1,-3.661370038986206,-3.661370038986206
708,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,1251,-2488.8701171875,,1,-2488.8701171875,-2488.8701171875,-3.4620015621185303,,1,-3.4620015621185303,-3.4620015621185303
709,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,1564,-14.649470329284668,,1,-14.649470329284668,-14.649470329284668,-3.7474722862243652,,1,-3.7474722862243652,-3.7474722862243652
710,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,1877,-266.9899597167969,,1,-266.9899597167969,-266.9899597167969,-3.256748914718628,,1,-3.256748914718628,-3.256748914718628
711,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,2190,-97673.0078125,,1,-97673.0078125,-97673.0078125,-3.5977072715759277,,1,-3.5977072715759277,-3.5977072715759277
712,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,2503,-371065504.0,,1,-371065504.0,-371065504.0,-3.3934454917907715,,1,-3.3934454917907715,-3.3934454917907715
713,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,2816,-38139.01171875,,1,-38139.01171875,-38139.01171875,-3.0709362030029297,,1,-3.0709362030029297,-3.0709362030029297
714,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,3129,-42.23821258544922,,1,-42.23821258544922,-42.23821258544922,-3.283674716949463,,1,-3.283674716949463,-3.283674716949463
715,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,3442,-40.66429138183594,,1,-40.66429138183594,-40.66429138183594,-3.218524217605591,,1,-3.218524217605591,-3.218524217605591
716,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,3755,-14.758240699768066,,1,-14.758240699768066,-14.758240699768066,-3.1220767498016357,,1,-3.1220767498016357,-3.1220767498016357
717,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,4068,-94.13986206054688,,1,-94.13986206054688,-94.13986206054688,-3.5967884063720703,,1,-3.5967884063720703,-3.5967884063720703
718,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,4381,-53865.921875,,1,-53865.921875,-53865.921875,-3.067878007888794,,1,-3.067878007888794,-3.067878007888794
719,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,4694,-1685.8992919921875,,1,-1685.8992919921875,-1685.8992919921875,-3.0539069175720215,,1,-3.0539069175720215,-3.0539069175720215
720,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,5007,-51.92802047729492,,1,-51.92802047729492,-51.92802047729492,-3.0046374797821045,,1,-3.0046374797821045,-3.0046374797821045
721,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,5320,-340.4790954589844,,1,-340.4790954589844,-340.4790954589844,-3.2588257789611816,,1,-3.2588257789611816,-3.2588257789611816
722,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,5633,-23006692.0,,1,-23006692.0,-23006692.0,-3.2517313957214355,,1,-3.2517313957214355,-3.2517313957214355
723,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,5946,-282990.71875,,1,-282990.71875,-282990.71875,-2.907329559326172,,1,-2.907329559326172,-2.907329559326172
724,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,6259,-118.72634887695312,,1,-118.72634887695312,-118.72634887695312,-2.9700000286102295,,1,-2.9700000286102295,-2.9700000286102295
725,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,6572,-88482.5390625,,1,-88482.5390625,-88482.5390625,-3.0688235759735107,,1,-3.0688235759735107,-3.0688235759735107
726,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,6885,-12601.5048828125,,1,-12601.5048828125,-12601.5048828125,-2.9684507846832275,,1,-2.9684507846832275,-2.9684507846832275
727,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,7198,-7004165.5,,1,-7004165.5,-7004165.5,-3.0899040699005127,,1,-3.0899040699005127,-3.0899040699005127
728,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,7511,-97488168.0,,1,-97488168.0,-97488168.0,-2.8517093658447266,,1,-2.8517093658447266,-2.8517093658447266
729,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,7824,-19280100.0,,1,-19280100.0,-19280100.0,-3.027005434036255,,1,-3.027005434036255,-3.027005434036255
730,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,8137,-472144.03125,,1,-472144.03125,-472144.03125,-3.061624050140381,,1,-3.061624050140381,-3.061624050140381
731,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,8450,-9815.3095703125,,1,-9815.3095703125,-9815.3095703125,-2.847525119781494,,1,-2.847525119781494,-2.847525119781494
732,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,8763,-539298368.0,,1,-539298368.0,-539298368.0,-2.8970041275024414,,1,-2.8970041275024414,-2.8970041275024414
733,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,9076,-2152385.75,,1,-2152385.75,-2152385.75,-2.898375988006592,,1,-2.898375988006592,-2.898375988006592
734,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,9389,-1072887.875,,1,-1072887.875,-1072887.875,-2.7297210693359375,,1,-2.7297210693359375,-2.7297210693359375
735,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,9702,-510243.0625,,1,-510243.0625,-510243.0625,-2.7467288970947266,,1,-2.7467288970947266,-2.7467288970947266
736,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,10015,-114144778911744.0,,1,-114144778911744.0,-114144778911744.0,-3.077996015548706,,1,-3.077996015548706,-3.077996015548706
737,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,10328,-1043967168.0,,1,-1043967168.0,-1043967168.0,-2.7324864864349365,,1,-2.7324864864349365,-2.7324864864349365
738,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,10641,-6485584.5,,1,-6485584.5,-6485584.5,-2.91971492767334,,1,-2.91971492767334,-2.91971492767334
739,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,10954,-560396.1875,,1,-560396.1875,-560396.1875,-2.8751189708709717,,1,-2.8751189708709717,-2.8751189708709717
740,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,11267,-65461.9375,,1,-65461.9375,-65461.9375,-2.901379346847534,,1,-2.901379346847534,-2.901379346847534
741,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,11580,-59404368.0,,1,-59404368.0,-59404368.0,-3.014936685562134,,1,-3.014936685562134,-3.014936685562134
742,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,11893,-1678262.375,,1,-1678262.375,-1678262.375,-2.802105188369751,,1,-2.802105188369751,-2.802105188369751
743,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,12206,-317400800.0,,1,-317400800.0,-317400800.0,-2.7299516201019287,,1,-2.7299516201019287,-2.7299516201019287
744,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,12519,-37.10966110229492,,1,-37.10966110229492,-37.10966110229492,-2.662182569503784,,1,-2.662182569503784,-2.662182569503784
745,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,12832,-1252.8863525390625,,1,-1252.8863525390625,-1252.8863525390625,-3.1551034450531006,,1,-3.1551034450531006,-3.1551034450531006
746,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,13145,-293480160.0,,1,-293480160.0,-293480160.0,-2.7025716304779053,,1,-2.7025716304779053,-2.7025716304779053
747,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,13458,-3172115.75,,1,-3172115.75,-3172115.75,-2.751901865005493,,1,-2.751901865005493,-2.751901865005493
748,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,13771,-9302219.0,,1,-9302219.0,-9302219.0,-2.7171082496643066,,1,-2.7171082496643066,-2.7171082496643066
749,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,14084,-906996736.0,,1,-906996736.0,-906996736.0,-2.7225723266601562,,1,-2.7225723266601562,-2.7225723266601562
750,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,14397,-4701949952.0,,1,-4701949952.0,-4701949952.0,-2.716799736022949,,1,-2.716799736022949,-2.716799736022949
751,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,14710,-69953840.0,,1,-69953840.0,-69953840.0,-2.9248318672180176,,1,-2.9248318672180176,-2.9248318672180176
752,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,15023,-7127124.5,,1,-7127124.5,-7127124.5,-2.9546587467193604,,1,-2.9546587467193604,-2.9546587467193604
753,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,15336,-172426592.0,,1,-172426592.0,-172426592.0,-2.8756370544433594,,1,-2.8756370544433594,-2.8756370544433594
754,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,15649,-586129408.0,,1,-586129408.0,-586129408.0,-2.666858434677124,,1,-2.666858434677124,-2.666858434677124
755,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,15962,-62398.01953125,,1,-62398.01953125,-62398.01953125,-2.9044079780578613,,1,-2.9044079780578613,-2.9044079780578613
756,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,16275,-1203008384.0,,1,-1203008384.0,-1203008384.0,-3.2356505393981934,,1,-3.2356505393981934,-3.2356505393981934
757,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,16588,-11642063872.0,,1,-11642063872.0,-11642063872.0,-3.8075382709503174,,1,-3.8075382709503174,-3.8075382709503174
758,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,16901,-291166304.0,,1,-291166304.0,-291166304.0,-2.6436121463775635,,1,-2.6436121463775635,-2.6436121463775635
759,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,17214,-1061145344.0,,1,-1061145344.0,-1061145344.0,-2.7615363597869873,,1,-2.7615363597869873,-2.7615363597869873
760,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,17527,-149.05039978027344,,1,-149.05039978027344,-149.05039978027344,-2.824249505996704,,1,-2.824249505996704,-2.824249505996704
761,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,17840,-225863632.0,,1,-225863632.0,-225863632.0,-2.6494300365448,,1,-2.6494300365448,-2.6494300365448
762,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,18153,-160790347776.0,,1,-160790347776.0,-160790347776.0,-2.7611169815063477,,1,-2.7611169815063477,-2.7611169815063477
763,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,18466,-11853875.0,,1,-11853875.0,-11853875.0,-2.7988979816436768,,1,-2.7988979816436768,-2.7988979816436768
764,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,18779,-68528164864.0,,1,-68528164864.0,-68528164864.0,-3.4322304725646973,,1,-3.4322304725646973,-3.4322304725646973
765,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,19092,-6144232448.0,,1,-6144232448.0,-6144232448.0,-2.660271406173706,,1,-2.660271406173706,-2.660271406173706
766,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,19405,-7513244160.0,,1,-7513244160.0,-7513244160.0,-2.8896749019622803,,1,-2.8896749019622803,-2.8896749019622803
767,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,19718,-1903460920328192.0,,1,-1903460920328192.0,-1903460920328192.0,-2.71677827835083,,1,-2.71677827835083,-2.71677827835083
768,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,20031,-202191486976.0,,1,-202191486976.0,-202191486976.0,-2.6897926330566406,,1,-2.6897926330566406,-2.6897926330566406
769,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,20344,-323000224.0,,1,-323000224.0,-323000224.0,-2.714411497116089,,1,-2.714411497116089,-2.714411497116089
770,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,20657,-1153479.0,,1,-1153479.0,-1153479.0,-2.632817506790161,,1,-2.632817506790161,-2.632817506790161
771,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,20970,-48192208896.0,,1,-48192208896.0,-48192208896.0,-2.619466781616211,,1,-2.619466781616211,-2.619466781616211
772,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,21283,-272239509504.0,,1,-272239509504.0,-272239509504.0,-2.842498540878296,,1,-2.842498540878296,-2.842498540878296
773,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,21596,-1.0293467871707136e+16,,1,-1.0293467871707136e+16,-1.0293467871707136e+16,-2.700411796569824,,1,-2.700411796569824,-2.700411796569824
774,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,21909,-6331411464192.0,,1,-6331411464192.0,-6331411464192.0,-2.63486647605896,,1,-2.63486647605896,-2.63486647605896
775,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,22222,-32669840.0,,1,-32669840.0,-32669840.0,-3.045921802520752,,1,-3.045921802520752,-3.045921802520752
776,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,22535,-81749057536.0,,1,-81749057536.0,-81749057536.0,-2.6094698905944824,,1,-2.6094698905944824,-2.6094698905944824
777,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,22848,-1326306302099456.0,,1,-1326306302099456.0,-1326306302099456.0,-2.9850049018859863,,1,-2.9850049018859863,-2.9850049018859863
778,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,23161,-1530333888512.0,,1,-1530333888512.0,-1530333888512.0,-2.973188877105713,,1,-2.973188877105713,-2.973188877105713
779,nce_32,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,23474,-15829148672.0,,1,-15829148672.0,-15829148672.0,-2.6654627323150635,,1,-2.6654627323150635,-2.6654627323150635
780,nce_64,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,312,-1979767552.0,,1,-1979767552.0,-1979767552.0,-3.9306070804595947,,1,-3.9306070804595947,-3.9306070804595947
781,nce_64,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,625,-15005.123046875,,1,-15005.123046875,-15005.123046875,-3.706822395324707,,1,-3.706822395324707,-3.706822395324707
782,nce_64,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,938,-2092.443115234375,,1,-2092.443115234375,-2092.443115234375,-3.6377310752868652,,1,-3.6377310752868652,-3.6377310752868652
783,nce_64,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,1251,-106805.046875,,1,-106805.046875,-106805.046875,-3.5434038639068604,,1,-3.5434038639068604,-3.5434038639068604
784,nce_64,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,1564,-16.73518943786621,,1,-16.73518943786621,-16.73518943786621,-4.311464786529541,,1,-4.311464786529541,-4.311464786529541
785,nce_64,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,1877,-1476.6666259765625,,1,-1476.6666259765625,-1476.6666259765625,-3.4269449710845947,,1,-3.4269449710845947,-3.4269449710845947
786,nce_64,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,2190,-760.3473510742188,,1,-760.3473510742188,-760.3473510742188,-3.44260311126709,,1,-3.44260311126709,-3.44260311126709
787,nce_64,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,2503,-18.86260414123535,,1,-18.86260414123535,-18.86260414123535,-3.5291407108306885,,1,-3.5291407108306885,-3.5291407108306885
788,nce_64,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,2816,-102.45660400390625,,1,-102.45660400390625,-102.45660400390625,-3.0065977573394775,,1,-3.0065977573394775,-3.0065977573394775
789,nce_64,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,3129,-314.9460144042969,,1,-314.9460144042969,-314.9460144042969,-3.077627182006836,,1,-3.077627182006836,-3.077627182006836
790,nce_64,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,3442,-80.236572265625,,1,-80.236572265625,-80.236572265625,-3.282435655593872,,1,-3.282435655593872,-3.282435655593872
791,nce_64,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,3755,-29.057226181030273,,1,-29.057226181030273,-29.057226181030273,-3.369471788406372,,1,-3.369471788406372,-3.369471788406372
792,nce_64,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,4068,-48.03211975097656,,1,-48.03211975097656,-48.03211975097656,-3.310880661010742,,1,-3.310880661010742,-3.310880661010742
793,nce_64,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,4381,-17140.2265625,,1,-17140.2265625,-17140.2265625,-2.9436092376708984,,1,-2.9436092376708984,-2.9436092376708984
794,nce_64,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,4694,-82.92473602294922,,1,-82.92473602294922,-82.92473602294922,-3.1948342323303223,,1,-3.1948342323303223,-3.1948342323303223
795,nce_64,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,5007,-488.56097412109375,,1,-488.56097412109375,-488.56097412109375,-3.0517051219940186,,1,-3.0517051219940186,-3.0517051219940186
796,nce_64,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,5320,-24.531578063964844,,1,-24.531578063964844,-24.531578063964844,-3.058332681655884,,1,-3.058332681655884,-3.058332681655884
797,nce_64,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,5633,-23.403724670410156,,1,-23.403724670410156,-23.403724670410156,-3.7064154148101807,,1,-3.7064154148101807,-3.7064154148101807
798,nce_64,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,5946,-1874.9613037109375,,1,-1874.9613037109375,-1874.9613037109375,-3.028780221939087,,1,-3.028780221939087,-3.028780221939087
799,nce_64,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,6259,-121.08893585205078,,1,-121.08893585205078,-121.08893585205078,-2.9086616039276123,,1,-2.9086616039276123,-2.9086616039276123
800,nce_64,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,6572,-250348.90625,,1,-250348.90625,-250348.90625,-2.9555187225341797,,1,-2.9555187225341797,-2.9555187225341797
801,nce_64,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,6885,-216218.640625,,1,-216218.640625,-216218.640625,-2.7095298767089844,,1,-2.7095298767089844,-2.7095298767089844
802,nce_64,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,7198,-10961.818359375,,1,-10961.818359375,-10961.818359375,-2.7718520164489746,,1,-2.7718520164489746,-2.7718520164489746
803,nce_64,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,7511,-64.71163940429688,,1,-64.71163940429688,-64.71163940429688,-2.92056941986084,,1,-2.92056941986084,-2.92056941986084
804,nce_64,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,7824,-48809.7421875,,1,-48809.7421875,-48809.7421875,-3.1524951457977295,,1,-3.1524951457977295,-3.1524951457977295
805,nce_64,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,8137,-1767351.0,,1,-1767351.0,-1767351.0,-2.842193603515625,,1,-2.842193603515625,-2.842193603515625
806,nce_64,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,8450,-1087427.5,,1,-1087427.5,-1087427.5,-2.8123559951782227,,1,-2.8123559951782227,-2.8123559951782227
807,nce_64,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,8763,-1064956.5,,1,-1064956.5,-1064956.5,-2.939148187637329,,1,-2.939148187637329,-2.939148187637329
808,nce_64,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,9076,-45017.296875,,1,-45017.296875,-45017.296875,-2.8635358810424805,,1,-2.8635358810424805,-2.8635358810424805
809,nce_64,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,9389,-15747972.0,,1,-15747972.0,-15747972.0,-2.8883421421051025,,1,-2.8883421421051025,-2.8883421421051025
810,nce_64,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,9702,-35931.04296875,,1,-35931.04296875,-35931.04296875,-2.8816380500793457,,1,-2.8816380500793457,-2.8816380500793457
811,nce_64,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,10015,-12977592320.0,,1,-12977592320.0,-12977592320.0,-3.441983222961426,,1,-3.441983222961426,-3.441983222961426
812,nce_64,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,10328,-4184163.0,,1,-4184163.0,-4184163.0,-2.707932949066162,,1,-2.707932949066162,-2.707932949066162
813,nce_64,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,10641,-8405.658203125,,1,-8405.658203125,-8405.658203125,-2.8974969387054443,,1,-2.8974969387054443,-2.8974969387054443
814,nce_64,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,10954,-6562852.0,,1,-6562852.0,-6562852.0,-2.7742087841033936,,1,-2.7742087841033936,-2.7742087841033936
815,nce_64,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,11267,-95.02924346923828,,1,-95.02924346923828,-95.02924346923828,-2.7415850162506104,,1,-2.7415850162506104,-2.7415850162506104
816,nce_64,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,11580,-695757.375,,1,-695757.375,-695757.375,-2.770639181137085,,1,-2.770639181137085,-2.770639181137085
817,nce_64,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,11893,-5002.6611328125,,1,-5002.6611328125,-5002.6611328125,-2.7298951148986816,,1,-2.7298951148986816,-2.7298951148986816
818,nce_64,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,12206,-10702645.0,,1,-10702645.0,-10702645.0,-2.7375853061676025,,1,-2.7375853061676025,-2.7375853061676025
819,nce_64,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,12519,-45.7457160949707,,1,-45.7457160949707,-45.7457160949707,-2.672394037246704,,1,-2.672394037246704,-2.672394037246704
820,nce_64,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,12832,-91.59915161132812,,1,-91.59915161132812,-91.59915161132812,-2.8829689025878906,,1,-2.8829689025878906,-2.8829689025878906
821,nce_64,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,13145,-132499.859375,,1,-132499.859375,-132499.859375,-2.7304089069366455,,1,-2.7304089069366455,-2.7304089069366455
822,nce_64,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,13458,-1775.2242431640625,,1,-1775.2242431640625,-1775.2242431640625,-2.719282865524292,,1,-2.719282865524292,-2.719282865524292
